VISITOR_ID,PURCHASE_SESSION_TIMESTAMP,PRIOR_TOUCHPOINTS,PRIOR_TOUCHPOINT_COUNT,CUMULATIVE_PRIOR_PURCHASE_SESSION_COUNT
7419167186572756753,2017-01-12 17:57:25.000,"Direct, Direct, Referral",3,0
7565764107128651335,2017-01-05 23:05:25.000,Paid Search,1,0
2402527199731150932,2017-02-01 23:02:07.000,"PURCHASE, Direct",2,6
6643309753401682133,2017-02-15 21:33:43.000,Direct,1,0
3753158727494093380,2017-05-11 17:53:36.000,"PURCHASE, Referral, Referral",3,1
7013028488637904040,2017-04-07 18:19:18.000,Organic Search,1,0
3685754350536487265,2017-04-13 19:01:44.000,"Referral, Referral",2,0
4693483789252266944,2017-04-30 07:00:00.000,Organic Search,1,0
0290333981372798422,2017-05-15 18:29:44.000,Referral,1,0
684586979835492905,2017-06-02 16:03:47.000,"PURCHASE, Referral, Referral, Referral, Referral",5,1
7806950251446529341,2017-05-31 19:56:05.000,"Referral, Referral",2,0
6381866992087813472,2017-05-31 19:51:46.000,Referral,1,0
713731982901764318,2017-07-06 19:23:57.000,"PURCHASE, Referral, Referral",3,1
9717690429113938490,2017-06-17 20:57:19.000,Organic Search,1,0
2621030918006073381,2017-02-19 00:10:37.000,"Direct, Direct",2,0
6215409591124058773,2017-05-02 15:43:15.000,"Direct, Direct",2,0
906130361364979592,2017-06-02 23:07:42.000,"Referral, Referral, Referral, Referral",4,0
7356046119944247540,2017-06-25 23:17:43.000,"Referral, Referral",2,0
1663588776724483567,2017-06-29 14:02:55.000,"Referral, Referral",2,0
1468478016521432136,2017-07-27 12:11:28.000,"Direct, Direct",2,0
2440247376986125183,2017-05-30 16:54:50.000,Direct,1,0
4578640586284138624,2016-09-14 22:30:08.000,"Direct, Direct, Direct, Direct, Direct, Direct, Direct, Direct, Direct, Direct, Direct, Direct, Direct, Direct, Direct, Direct, Direct, Direct, Direct, Direct, Direct, Direct, Direct, Direct, Direct, Direct, Direct, Direct, Direct, Direct, Direct, Direct, Direct, Direct, Direct, Direct, Direct, Direct, Direct, Direct, Direct, Direct, Direct, Direct, Direct",45,0
9994767073213036303,2016-08-09 20:00:18.000,"Organic Search, Organic Search, Organic Search, Organic Search",4,0
2272358426431745604,2016-08-12 16:16:56.000,"Display, Display, Display, Display, Organic Search, Organic Search, Display, Display",8,0
1579204935033750564,2016-09-25 14:46:20.000,Organic Search,1,0
4791240216779123406,2016-08-08 20:17:46.000,Referral,1,0
6557047754873330077,2016-08-09 16:58:59.000,Organic Search,1,0
9520888113788925789,2016-08-23 19:11:28.000,"Direct, Organic Search, Organic Search, Organic Search, Organic Search, Organic Search, Organic Search",7,0
0769891055069398469,2016-10-03 00:20:49.000,Referral,1,0
6173812362189693,2016-08-24 01:05:02.000,"Direct, Direct, Direct, Direct, Direct",5,0
3107820119942090267,2016-09-06 20:17:45.000,Referral,1,0
7785229083090323902,2016-10-19 03:17:52.000,"Referral, Referral, Referral, Referral, Referral, Referral",6,0
8896354517270377478,2016-09-17 20:36:43.000,Referral,1,0
3743841623706674212,2016-09-22 18:13:21.000,"Direct, Referral, Referral",3,0
8481378651104296608,2016-10-07 01:54:27.000,"Referral, Referral, Referral",3,0
3387281260224146216,2016-11-14 23:45:02.000,Organic Search,1,0
5789628268074280391,2016-12-23 20:30:13.000,"Referral, Referral, Direct, Referral",4,0
9677387117802304062,2016-10-10 20:40:20.000,Organic Search,1,0
2623654307647595583,2016-10-10 23:31:16.000,"Paid Search, Organic Search",2,0
1295521698300236570,2016-10-12 21:49:14.000,Referral,1,0
2955586208662590607,2016-10-17 16:54:45.000,"Organic Search, Organic Search",2,0
2402527199731150932,2016-11-25 17:01:06.000,PURCHASE,1,3
369829332229344580,2016-11-09 00:20:03.000,Organic Search,1,0
1966408168791591743,2016-10-26 18:55:00.000,"Referral, Referral",2,0
0226612145817715297,2016-11-09 05:15:23.000,"Organic Search, Organic Search, Organic Search",3,0
5492367789301420845,2016-11-03 17:57:24.000,Organic Search,1,0
5246872524436020591,2016-11-21 23:27:18.000,"Organic Search, Organic Search",2,0
8947840269258098991,2016-11-08 19:31:41.000,Referral,1,0
0714601935287141843,2016-11-29 22:15:40.000,Organic Search,1,0
1429990945500722210,2017-02-10 07:12:51.000,"Referral, Referral",2,0
0757950347466502177,2016-11-17 19:20:55.000,Direct,1,0
645131442954167518,2016-11-21 16:51:04.000,Referral,1,0
9033474883204542086,2016-12-14 17:04:02.000,"Referral, Referral, Referral, Referral, Referral, Referral, Referral, Referral, Referral, Referral, Referral, Referral, Referral, Referral",14,0
9458478946174454541,2016-12-16 19:34:54.000,Paid Search,1,0
728804413269267006,2016-12-26 03:11:47.000,"Organic Search, Organic Search, Organic Search, Organic Search, Organic Search, Organic Search",6,0
8264946937115630193,2017-02-01 15:26:58.000,"Referral, Referral, Referral, Referral, Referral",5,0
9077649148974613765,2017-06-25 23:52:38.000,"PURCHASE, Referral, Referral, Referral, Referral",5,1
6758967380059816274,2017-02-13 14:10:14.000,Organic Search,1,0
6944288019130180719,2017-03-07 15:49:03.000,PURCHASE,1,2
0039541267107154262,2017-03-17 22:24:24.000,PURCHASE,1,1
6001085697453639910,2017-03-22 22:52:39.000,"Organic Search, Organic Search, Organic Search",3,0
7732090134568997347,2017-05-03 23:41:34.000,Direct,1,0
0567114702296201573,2017-05-03 17:27:08.000,Referral,1,0
9687976620185337812,2017-07-31 15:29:08.000,Referral,1,0
9398461133792674482,2017-05-17 15:03:43.000,Organic Search,1,0
7933171750259720017,2017-06-28 16:58:35.000,"Paid Search, Organic Search, Organic Search",3,0
9196760344600861355,2017-06-22 21:43:28.000,"Referral, Referral",2,0
5357834743142863382,2017-06-27 19:08:53.000,Organic Search,1,0
7980598881440576861,2016-09-20 01:05:51.000,"Referral, Referral",2,0
8223058588270427668,2016-11-10 17:52:50.000,"Organic Search, Organic Search",2,0
9508546152429052363,2016-11-28 14:53:18.000,"Organic Search, Organic Search",2,0
1759779356678951325,2016-12-16 18:14:37.000,"PURCHASE, Direct, Direct, Direct",4,1
987691770768938785,2016-12-08 22:15:21.000,"Referral, Referral, Referral, Display",4,0
200523063890471612,2017-01-30 01:03:20.000,"Referral, Referral, Referral",3,0
2402527199731150932,2016-12-19 22:56:38.000,"PURCHASE, Direct",2,4
223992111609267003,2016-12-18 20:00:32.000,"Organic Search, Organic Search, Organic Search, Organic Search, Organic Search, Referral",6,0
8022178122812724446,2017-01-09 14:59:21.000,"Direct, Referral, Referral, Referral, Referral, Referral, Referral",7,0
7741113614366580526,2016-12-29 18:22:50.000,Display,1,0
4293807246358895318,2017-01-19 03:09:30.000,"Referral, Referral, Referral, Referral, Referral",5,0
28714765282885780,2017-02-04 05:24:44.000,"Referral, Referral, Referral, Referral",4,0
1721806610766296421,2017-03-10 23:06:30.000,"Referral, Referral",2,0
594022882962204579,2017-01-22 23:46:13.000,"Organic Search, Organic Search, Organic Search",3,0
0433977539031077073,2017-02-02 19:45:01.000,Organic Search,1,0
7691884507775578651,2017-03-07 19:14:16.000,"Organic Search, Organic Search, Paid Search, Paid Search",4,0
4544075373074742738,2017-02-24 19:35:31.000,"Referral, Referral, Referral, Referral, Referral, Referral",6,0
7216832908334831114,2017-03-30 23:41:25.000,"Organic Search, Organic Search, Organic Search, Organic Search",4,0
6158998502530077576,2017-04-21 00:38:05.000,Organic Search,1,0
1708063999877429517,2017-04-13 20:41:35.000,"Display, Display",2,0
7045327197067164006,2017-04-10 00:03:40.000,Organic Search,1,0
3552628610490649880,2017-05-01 14:39:44.000,Paid Search,1,0
2275632617171622582,2017-05-16 22:53:21.000,"Referral, Referral",2,0
7181633001164008604,2017-06-13 02:56:36.000,Referral,1,0
2076204015500549342,2017-06-01 18:50:01.000,Paid Search,1,0
987390821892515431,2017-06-23 18:17:38.000,Organic Search,1,0
8441639142548296911,2016-10-05 15:34:43.000,PURCHASE,1,1
438364665131336868,2016-12-10 03:42:36.000,Paid Search,1,0
8436426603099391262,2017-01-31 19:14:53.000,"PURCHASE, Referral, Organic Search, Organic Search, Referral, Referral",6,7
5541886923093040975,2016-12-19 08:45:11.000,"Referral, Referral, Referral",3,0
4191379935308714195,2017-01-05 13:59:33.000,"Organic Search, Organic Search",2,0
4359929883683645809,2017-03-04 19:50:01.000,"Referral, Referral, Referral, Referral, Referral, Referral, Referral, Referral, Referral, Referral, Referral, Referral, Referral",13,0
2549182723988683065,2017-02-02 20:32:57.000,Display,1,0
1971879185768782326,2017-03-31 15:27:03.000,Referral,1,0
5857676743018965961,2017-05-11 21:53:23.000,"Referral, Referral, Referral, Referral, Referral, Referral",6,0
2846265945939289063,2017-05-16 14:24:54.000,Organic Search,1,0
6006657047016577071,2017-06-12 18:09:31.000,"PURCHASE, Referral",2,4
0883480197021534726,2017-06-07 16:54:26.000,Direct,1,0
9673964860189487919,2017-07-28 21:51:29.000,Referral,1,0
6668081558564900297,2017-04-17 18:32:57.000,PURCHASE,1,1
6720643639676411949,2017-05-04 21:26:17.000,"Direct, Direct",2,0
7282058185499112847,2017-05-22 21:30:38.000,Direct,1,0
6075418837768242958,2017-07-12 00:48:47.000,"Referral, Referral",2,0
8844262168616364981,2016-08-01 18:49:35.000,Organic Search,1,0
5760753352577829144,2016-08-01 23:53:25.000,Direct,1,0
9040029218099206694,2016-08-02 19:01:54.000,Direct,1,0
315017261115039181,2016-09-11 18:22:47.000,"Direct, Direct, Direct, Direct, Direct, Direct, Direct, Direct, Direct, Direct, Direct, Direct, Direct, Direct, Direct, Direct, Direct",17,0
1478304759820778936,2016-09-08 16:03:52.000,"Referral, Referral, Referral, Referral, Referral, Referral, Referral, Referral, Referral",9,0
944726393618734388,2016-08-17 05:18:16.000,"Referral, Referral",2,0
3182046558551540109,2016-08-13 15:12:39.000,"Direct, Direct, Direct, Direct",4,0
0883559197202999847,2016-09-16 12:15:28.000,Referral,1,0
5575489198519963160,2016-08-26 17:21:59.000,PURCHASE,1,1
4362809979067745350,2016-09-09 03:15:26.000,"Referral, Referral",2,0
5791622267997002,2016-08-31 22:17:00.000,Display,1,0
2353966916541086672,2016-10-05 20:29:09.000,"Referral, Referral, Referral, Referral, Referral, Referral",6,0
8410353231365247459,2016-09-18 19:55:05.000,Referral,1,0
3215564925046357694,2016-10-10 19:41:00.000,"Direct, Referral, Referral, Referral",4,0
1271048198095464423,2016-09-28 18:26:30.000,"Referral, Referral",2,0
5241647858965846935,2016-10-01 20:46:39.000,Organic Search,1,0
5241647858965846935,2016-10-07 00:26:27.000,PURCHASE,1,1
1449837580028486750,2016-11-13 00:50:08.000,"Organic Search, Organic Search, Organic Search",3,0
0038111265827681261,2016-10-14 18:12:22.000,Direct,1,0
6010250598436085923,2016-10-14 15:11:42.000,Direct,1,0
7554501152738675328,2016-11-22 14:59:31.000,"Organic Search, Organic Search, Organic Search, Organic Search, Organic Search, Organic Search",6,0
2752688798072608210,2016-11-23 17:54:29.000,"Referral, Referral",2,0
7631154109847654517,2016-10-25 18:03:08.000,Organic Search,1,0
6288725097585538705,2017-01-09 17:51:29.000,"Direct, Organic Search",2,0
2241578867926472295,2016-12-09 14:17:12.000,"Organic Search, Organic Search",2,0
36617629525523089,2016-12-04 23:36:52.000,"Organic Search, Referral",2,0
730475210878766422,2016-12-13 04:13:44.000,Organic Search,1,0
9867098324358727615,2016-12-07 23:25:34.000,"Paid Search, Paid Search",2,0
6966023444510052421,2016-12-09 20:07:57.000,Direct,1,0
1807168875830631146,2017-01-11 19:47:54.000,"Referral, Referral, Referral, Referral, Referral",5,0
037220895437756047,2017-05-05 17:02:56.000,"Referral, Referral",2,0
5012216957441063220,2016-12-21 02:15:27.000,Organic Search,1,0
1271739936649587420,2017-02-03 20:52:24.000,"Referral, Referral, Referral",3,0
8209866700423757600,2017-03-02 22:58:39.000,"Direct, Direct",2,0
6128896276202796996,2017-03-08 04:32:13.000,"Organic Search, Organic Search, Organic Search",3,0
8493357153364319748,2017-04-12 05:02:55.000,"Referral, Referral",2,0
9865389122450632094,2017-03-28 17:32:41.000,Organic Search,1,0
147270510979304610,2017-03-29 00:49:13.000,Organic Search,1,0
6622161244934752871,2017-04-11 02:47:24.000,"Referral, Referral, Referral, Referral",4,0
0371602582972882095,2017-04-19 19:51:53.000,Organic Search,1,0
7268732315672412988,2017-05-04 04:39:16.000,"PURCHASE, Organic Search, Organic Search, Organic Search, Organic Search, Organic Search, Organic Search, Organic Search, Organic Search, Organic Search, Organic Search",11,1
5260253601763943122,2017-05-16 18:53:08.000,Referral,1,0
944996758495906062,2017-05-10 18:34:42.000,"Organic Search, Organic Search",2,0
2966611128426241872,2017-07-27 19:03:07.000,Direct,1,0
5952422370450576468,2017-07-24 01:36:55.000,Organic Search,1,0
454845221896711463,2017-08-01 17:23:36.000,"PURCHASE, Referral",2,1
0972673302515080474,2017-07-12 14:52:53.000,"Organic Search, Organic Search",2,0
7800508396890862296,2016-09-11 03:18:47.000,"Organic Search, Paid Search",2,0
784499115644338284,2016-10-11 15:16:01.000,"Referral, Referral",2,0
4011202411252216664,2016-11-04 05:20:42.000,Organic Search,1,0
8190690604112443321,2016-11-14 15:43:29.000,Direct,1,0
8986419064533048234,2016-11-23 17:36:13.000,Referral,1,0
3506641252508018377,2016-11-25 17:23:02.000,Direct,1,0
944798354555847366,2016-12-26 19:34:58.000,"Direct, Organic Search",2,0
9377458374004899718,2016-12-21 01:13:37.000,"Referral, Referral",2,0
5888035730986809120,2017-03-08 11:42:06.000,"Organic Search, Organic Search, Organic Search, Organic Search, Organic Search",5,0
7838650270550176403,2016-12-31 03:19:07.000,PURCHASE,1,1
054391506396728030,2017-01-23 17:53:26.000,Direct,1,0
4314863785819790681,2017-01-17 20:08:45.000,Referral,1,0
4417423808310929192,2017-02-24 21:31:59.000,"Organic Search, Organic Search",2,0
3394557957149163238,2017-02-14 19:45:44.000,Organic Search,1,0
3909763381289527043,2017-03-22 16:59:24.000,Referral,1,0
6823900200556222450,2017-05-18 00:36:59.000,"Organic Search, Organic Search, Organic Search, Organic Search",4,0
0554657701286789547,2017-04-27 15:44:59.000,PURCHASE,1,1
5720584332217047483,2017-04-18 16:18:59.000,Organic Search,1,0
6827945352712857729,2017-07-28 18:14:51.000,Referral,1,0
276483305236391136,2017-06-01 19:11:22.000,"Direct, Direct",2,0
3876864671784763078,2017-06-06 15:58:26.000,"Referral, Referral",2,0
4786162895403148605,2017-06-15 03:43:32.000,Referral,1,0
8250431010473509037,2017-07-11 21:16:56.000,"Referral, Referral",2,0
4660460246407615039,2017-01-30 17:35:57.000,Organic Search,1,0
1906926996764473743,2017-02-17 21:22:53.000,"Referral, Referral",2,0
6470814882136589176,2017-02-17 20:50:28.000,"Organic Search, Organic Search",2,0
5430871113071179635,2017-03-28 20:40:03.000,"Referral, Referral, Referral, Referral",4,0
530238188668261857,2017-03-17 22:40:35.000,"Direct, Direct",2,0
8161117182595468101,2017-06-07 02:43:30.000,"Display, Organic Search",2,0
0818860449344258953,2017-04-14 19:34:46.000,Referral,1,0
153202739036956642,2017-04-22 19:27:29.000,Referral,1,0
7128507522052528547,2017-06-20 00:13:34.000,Referral,1,0
4719737087574073999,2017-06-22 20:39:47.000,Referral,1,0
3179916194458138070,2017-07-05 18:05:20.000,"Direct, Direct, Direct, Direct",4,0
9560188227657174682,2017-06-30 14:05:17.000,"Organic Search, Referral, Referral",3,0
4589770341349031986,2017-06-22 18:35:26.000,Organic Search,1,0
9302767552528832368,2017-07-11 20:37:24.000,Organic Search,1,0
3471594580435227032,2017-07-05 19:34:13.000,Paid Search,1,0
5753687412615654863,2017-07-18 15:36:12.000,PURCHASE,1,1
7724099657846251773,2017-07-23 02:55:05.000,Referral,1,0
1063109698143249629,2017-07-24 07:00:36.000,"Organic Search, Organic Search",2,0
0634506282991036601,2017-05-02 18:11:28.000,"Direct, Direct, Direct",3,0
2539723678842817509,2017-05-08 22:36:33.000,"Direct, Referral",2,0
1447257816279888170,2017-07-27 13:41:37.000,"Referral, Referral, Referral, Referral",4,0
1927175312147751345,2016-12-09 22:54:45.000,"Referral, Referral, Referral",3,0
3137796021473000600,2016-08-26 15:23:22.000,"Direct, Direct, Direct, Direct, Direct",5,0
0981418362280472767,2016-09-24 18:15:00.000,"Referral, Referral, Referral, Referral",4,0
0155890066027533778,2016-08-12 18:00:31.000,Referral,1,0
6467250659124993626,2016-08-15 23:54:39.000,"Display, Referral",2,0
071298010648822329,2016-08-23 14:57:22.000,"Direct, Direct, Direct, Direct",4,0
6476783278979674523,2016-08-17 00:35:30.000,Organic Search,1,0
6373804829064456349,2016-08-18 18:39:10.000,Direct,1,0
4587300217226571258,2016-08-27 16:21:38.000,Social,1,0
0898833886828084827,2016-09-07 18:03:19.000,"Referral, Referral, Referral, Referral",4,0
9377429831454005466,2016-08-30 22:13:01.000,PURCHASE,1,2
7657116022844782849,2016-09-09 13:51:58.000,Referral,1,0
9377429831454005466,2016-09-15 21:35:19.000,"PURCHASE, Organic Search, Organic Search, Organic Search, Organic Search",5,4
2616726267850019328,2017-04-05 22:48:55.000,"Direct, Organic Search",2,0
4362809979067745350,2016-10-03 21:59:15.000,"PURCHASE, Referral, Referral, Referral, Referral",5,1
9020183156357919977,2016-09-09 17:11:35.000,"Direct, Referral",2,0
4021608342887037417,2016-09-21 00:17:09.000,Direct,1,0
9641579430088545210,2016-09-27 04:28:04.000,"Organic Search, Referral",2,0
8959460688137585797,2016-10-05 17:55:05.000,"PURCHASE, Direct",2,1
8139395515641968950,2016-10-23 04:53:47.000,"Referral, Referral, Referral",3,0
0211945437070044601,2016-10-09 20:49:29.000,"Referral, Referral",2,0
0940602166699838745,2016-10-18 02:23:38.000,"Referral, Referral, Referral, Referral",4,0
9952616174324085427,2016-11-05 00:58:04.000,"PURCHASE, Direct",2,2
3996247155986231536,2016-10-28 15:41:53.000,"Referral, Referral",2,0
8441678566500031275,2016-11-15 22:59:08.000,Referral,1,0
969805579159280599,2016-12-25 17:59:36.000,"Referral, Referral, Referral, Referral",4,0
2449425615576273633,2016-11-25 17:42:29.000,"Paid Search, Paid Search",2,0
0928427495961753778,2016-12-07 00:26:41.000,"Direct, Direct, Direct, Direct, Direct, Direct, Direct, Direct",8,0
0357440337109667396,2017-02-19 01:35:13.000,"Direct, Direct, Direct, Direct, Direct, Paid Search, Paid Search",7,0
3695951262891299439,2016-11-28 22:55:19.000,"Organic Search, Organic Search",2,0
7594746937801444625,2016-12-06 19:01:13.000,Referral,1,0
754193085382700442,2016-12-12 17:35:03.000,Referral,1,0
738777585657711314,2016-12-20 22:14:03.000,"Display, Display, Display",3,0
1078162902479144133,2017-01-10 20:12:04.000,"Referral, Referral",2,0
3080209354082466305,2017-01-12 22:25:54.000,Referral,1,0
0199756139590139879,2017-01-30 15:56:50.000,"Direct, Direct, Direct, Direct, Direct, Direct",6,0
3594748537350114699,2017-05-12 14:15:58.000,"Referral, Referral, Referral, Referral, Referral, Referral, Referral, Referral, Referral",9,0
