PURCHASE_SESSION_ID,TOUCHPOINT_SESSION_ID,VISITOR_ID,PURCHASE_SESSION_TIMESTAMP,CLOSING_CHANNEL_GROUPING,ANCHOR_TRANSACTION_COUNT,ANCHOR_TRANSACTION_REVENUE,PURCHASE_SEQUENCE,TOUCHPOINT_TIMESTAMP,TOUCHPOINT_CHANNEL_GROUPING
6172293608941431508-1471129654-1471129654,6172293608941431508-1471129654-1471129654,6172293608941431508,2016-08-13 23:07:34.000,Referral,1,38.86,1,2016-08-13 23:07:34.000,Referral
4673385160566403214-1479505585-1479505585,4673385160566403214-1479505585-1479505585,4673385160566403214,2016-11-18 21:46:25.000,Organic Search,1,23.99,1,2016-11-18 21:46:25.000,Organic Search
9388969702302248585-1487009101-1487009101,9388969702302248585-1487009101-1487009101,9388969702302248585,2017-02-13 18:05:01.000,Referral,1,101.38,1,2017-02-13 18:05:01.000,Referral
707924884126013523-1496634869-1496634869,707924884126013523-1496610111-1496610111,707924884126013523,2017-06-05 03:54:29.000,Referral,1,56.17,2,2017-06-04 21:01:51.000,Referral
7656166664902363407-1493857168-1493857168,7656166664902363407-1493857168-1493857168,7656166664902363407,2017-05-04 00:19:28.000,Referral,1,43.98,1,2017-05-04 00:19:28.000,Referral
7662637796862454922-1477064994-1477064994,7662637796862454922-1477064994-1477064994,7662637796862454922,2016-10-21 15:49:54.000,Referral,1,301.8,1,2016-10-21 15:49:54.000,Referral
8092136662808852323-1485377642-1485377642,8092136662808852323-1485377642-1485377642,8092136662808852323,2017-01-25 20:54:02.000,Direct,1,69.38,1,2017-01-25 20:54:02.000,Direct
8092136662808852323-1486139748-1486139748,8092136662808852323-1485377642-1485377642,8092136662808852323,2017-02-03 16:35:48.000,Direct,1,540.82,2,2017-01-25 20:54:02.000,Direct
9929718464015751383-1481338007-1481338007,9929718464015751383-1481338007-1481338007,9929718464015751383,2016-12-10 02:46:47.000,Referral,1,59.38,1,2016-12-10 02:46:47.000,Referral
1421300908868537589-1480479108-1480479108,1421300908868537589-1480479108-1480479108,1421300908868537589,2016-11-30 04:11:48.000,Organic Search,1,15.99,1,2016-11-30 04:11:48.000,Organic Search
708033509620826351-1471634763-1471634763,708033509620826351-1471634763-1471634763,708033509620826351,2016-08-19 19:26:03.000,Referral,1,54.82,1,2016-08-19 19:26:03.000,Referral
6761788136164809732-1492543360-1492543360,6761788136164809732-1492543360-1492543360,6761788136164809732,2017-04-18 19:22:40.000,Referral,1,56.07,1,2017-04-18 19:22:40.000,Referral
2195063960372896546-1471014477-1471014477,2195063960372896546-1470675861-1470675861,2195063960372896546,2016-08-12 15:07:57.000,Referral,1,397.12,1,2016-08-08 17:04:21.000,Referral
8496471110769354816-1484589338-1484589338,8496471110769354816-1484589338-1484589338,8496471110769354816,2017-01-16 17:55:38.000,Organic Search,1,21.93,1,2017-01-16 17:55:38.000,Organic Search
0169854884741652554-1500491700-1500491700,0169854884741652554-1500069384-1500069384,0169854884741652554,2017-07-19 19:15:00.000,Referral,1,223.89,1,2017-07-14 21:56:24.000,Referral
8921985008327806368-1490232440-1490232440,8921985008327806368-1490196980-1490196980,8921985008327806368,2017-03-23 01:27:20.000,Referral,1,193.6,1,2017-03-22 15:36:20.000,Referral
4812856323349906835-1494715774-1494715774,4812856323349906835-1494715774-1494715774,4812856323349906835,2017-05-13 22:49:34.000,Referral,1,135.92,1,2017-05-13 22:49:34.000,Referral
0608915197735218105-1494352600-1494352600,0608915197735218105-1494352600-1494352600,0608915197735218105,2017-05-09 17:56:40.000,Referral,1,90.13,11,2017-05-09 17:56:40.000,Referral
0608915197735218105-1500480430-1500480430,0608915197735218105-1494352600-1494352600,0608915197735218105,2017-07-19 16:07:10.000,Referral,1,69.96,12,2017-05-09 17:56:40.000,Referral
5442500961218255804-1477276680-1477276680,5442500961218255804-1473993709-1473993709,5442500961218255804,2016-10-24 02:38:00.000,Referral,1,130.15,1,2016-09-16 02:41:49.000,Referral
6928471103546165344-1495647058-1495647058,6928471103546165344-1495303269-1495303269,6928471103546165344,2017-05-24 17:30:58.000,Direct,1,50.93,1,2017-05-20 18:01:09.000,Direct
7282058185499112847-1500667668-1500667668,7282058185499112847-1500667668-1500667668,7282058185499112847,2017-07-21 20:07:48.000,Referral,1,36.99,3,2017-07-21 20:07:48.000,Referral
4626256438410154733-1499292763-1499292763,4626256438410154733-1499292763-1499292763,4626256438410154733,2017-07-05 22:12:43.000,Referral,1,19.63,1,2017-07-05 22:12:43.000,Referral
6218917791895202821-1481316179-1481316179,6218917791895202821-1479160607-1479160607,6218917791895202821,2016-12-09 20:42:59.000,Referral,2,214.12,1,2016-11-14 21:56:47.000,Referral
1571410643102231537-1497891472-1497891472,1571410643102231537-1497891472-1497891472,1571410643102231537,2017-06-19 16:57:52.000,Referral,1,32.19,1,2017-06-19 16:57:52.000,Referral
4056641951555237332-1478924668-1478924668,4056641951555237332-1478924668-1478924668,4056641951555237332,2016-11-12 04:24:28.000,Organic Search,1,81.99,1,2016-11-12 04:24:28.000,Organic Search
531496906783225698-1487026637-1487026637,531496906783225698-1487026637-1487026637,531496906783225698,2017-02-13 22:57:17.000,Referral,1,27.38,1,2017-02-13 22:57:17.000,Referral
4518084412353571470-1498165687-1498165687,4518084412353571470-1498165687-1498165687,4518084412353571470,2017-06-22 21:08:07.000,Paid Search,1,90.5,2,2017-06-22 21:08:07.000,Paid Search
4518084412353571470-1498783470-1498783470,4518084412353571470-1498165687-1498165687,4518084412353571470,2017-06-30 00:44:30.000,Paid Search,1,50.97,3,2017-06-22 21:08:07.000,Paid Search
4669628548646471061-1494028361-1494028361,4669628548646471061-1493138798-1493138798,4669628548646471061,2017-05-05 23:52:41.000,Social,1,68.18,1,2017-04-25 16:46:38.000,Referral
9877436521898350258-1480105691-1480105691,9877436521898350258-1480105691-1480105691,9877436521898350258,2016-11-25 20:28:11.000,Organic Search,1,25.99,1,2016-11-25 20:28:11.000,Organic Search
247764274628455945-1475860607-1475860607,247764274628455945-1475860607-1475860607,247764274628455945,2016-10-07 17:16:47.000,Direct,1,27.99,1,2016-10-07 17:16:47.000,Direct
1639589047263376521-1477895741-1477895741,1639589047263376521-1477895741-1477895741,1639589047263376521,2016-10-31 06:35:41.000,Referral,1,31.18,2,2016-10-31 06:35:41.000,Referral
1639589047263376521-1484259363-1484259363,1639589047263376521-1477895741-1477895741,1639589047263376521,2017-01-12 22:16:03.000,Referral,1,38.38,3,2016-10-31 06:35:41.000,Referral
2281022124483885140-1475207605-1475207605,2281022124483885140-1475207605-1475207605,2281022124483885140,2016-09-30 03:53:25.000,Referral,1,44.98,1,2016-09-30 03:53:25.000,Referral
4447376418318165565-1470946746-1470946746,4447376418318165565-1470946746-1470946746,4447376418318165565,2016-08-11 20:19:06.000,Referral,1,44.28,1,2016-08-11 20:19:06.000,Referral
5556519873090300831-1476308355-1476308355,5556519873090300831-1476308355-1476308355,5556519873090300831,2016-10-12 21:39:15.000,Referral,1,63.58,1,2016-10-12 21:39:15.000,Referral
1482296984579878669-1494285316-1494285316,1482296984579878669-1494285316-1494285316,1482296984579878669,2017-05-08 23:15:16.000,Referral,1,12.99,1,2017-05-08 23:15:16.000,Referral
3364502706652461575-1475717525-1475717525,3364502706652461575-1475709523-1475709523,3364502706652461575,2016-10-06 01:32:05.000,Referral,1,17.39,1,2016-10-05 23:18:43.000,Referral
1453691519754231663-1492197231-1492197231,1453691519754231663-1492197231-1492197231,1453691519754231663,2017-04-14 19:13:51.000,Direct,1,68.6,1,2017-04-14 19:13:51.000,Direct
8436426603099391262-1478265472-1478265472,8436426603099391262-1478265472-1478265472,8436426603099391262,2016-11-04 13:17:52.000,Referral,1,182.8,5,2016-11-04 13:17:52.000,Referral
8436426603099391262-1479954329-1479954329,8436426603099391262-1478265472-1478265472,8436426603099391262,2016-11-24 02:25:29.000,Referral,1,809.4,6,2016-11-04 13:17:52.000,Referral
2236066284946239355-1484179342-1484179342,2236066284946239355-1483901523-1483901523,2236066284946239355,2017-01-12 00:02:22.000,Referral,1,96.99,1,2017-01-08 18:52:03.000,Referral
315017261115039181-1473618167-1473618167,315017261115039181-1470771037-1470771037,315017261115039181,2016-09-11 18:22:47.000,Direct,1,301.31,1,2016-08-09 19:30:37.000,Direct
1063651652107093288-1482271548-1482271548,1063651652107093288-1482271548-1482271548,1063651652107093288,2016-12-20 22:05:48.000,Direct,1,51.79,6,2016-12-20 22:05:48.000,Direct
9441031549900042682-1493246420-1493246420,9441031549900042682-1493246420-1493246420,9441031549900042682,2017-04-26 22:40:20.000,Referral,1,413.97,3,2017-04-26 22:40:20.000,Referral
9441031549900042682-1493580289-1493580289,9441031549900042682-1493246420-1493246420,9441031549900042682,2017-04-30 19:24:49.000,Referral,1,148.04,4,2017-04-26 22:40:20.000,Referral
8835738429285274387-1481685242-1481685242,8835738429285274387-1481685242-1481685242,8835738429285274387,2016-12-14 03:14:02.000,Referral,1,23.19,1,2016-12-14 03:14:02.000,Referral
8835738429285274387-1490581503-1490581503,8835738429285274387-1481685242-1481685242,8835738429285274387,2017-03-27 02:25:03.000,Referral,1,48.79,2,2016-12-14 03:14:02.000,Referral
4021608342887037417-1474417029-1474417029,4021608342887037417-1474417029-1474417029,4021608342887037417,2016-09-21 00:17:09.000,Referral,1,52.79,1,2016-09-21 00:17:09.000,Referral
3104604995796885491-1482938583-1482938583,3104604995796885491-1482328498-1482328498,3104604995796885491,2016-12-28 15:23:03.000,Paid Search,1,12.99,1,2016-12-21 13:54:58.000,Display
1250309821000380040-1476201122-1476201122,1250309821000380040-1474904013-1474904013,1250309821000380040,2016-10-11 15:52:02.000,Organic Search,1,21.99,1,2016-09-26 15:33:33.000,Organic Search
2121255844999750374-1477612642-1477612642,2121255844999750374-1477607935-1477607935,2121255844999750374,2016-10-27 23:57:22.000,Organic Search,1,20.99,1,2016-10-27 22:38:55.000,Organic Search
5825968802963452704-1487894203-1487894203,5825968802963452704-1487894203-1487894203,5825968802963452704,2017-02-23 23:56:43.000,Organic Search,1,24.99,1,2017-02-23 23:56:43.000,Organic Search
770591642514840189-1482561773-1482561773,770591642514840189-1482551874-1482551874,770591642514840189,2016-12-24 06:42:53.000,Organic Search,1,28.99,1,2016-12-24 03:57:54.000,Organic Search
8182918671103013679-1471196249-1471196249,8182918671103013679-1471196249-1471196249,8182918671103013679,2016-08-14 17:37:29.000,Organic Search,1,28.49,1,2016-08-14 17:37:29.000,Organic Search
3197533100947860058-1488301067-1488301067,3197533100947860058-1488301067-1488301067,3197533100947860058,2017-02-28 16:57:47.000,Organic Search,1,77.99,1,2017-02-28 16:57:47.000,Organic Search
3197533100947860058-1490964302-1490964302,3197533100947860058-1488301067-1488301067,3197533100947860058,2017-03-31 12:45:02.000,Organic Search,1,686.49,2,2017-02-28 16:57:47.000,Organic Search
1321742489378656590-1493478172-1493478172,1321742489378656590-1493478172-1493478172,1321742489378656590,2017-04-29 15:02:52.000,Paid Search,1,19.69,1,2017-04-29 15:02:52.000,Paid Search
8698140093733128307-1500339941-1500339941,8698140093733128307-1500339941-1500339941,8698140093733128307,2017-07-18 01:05:41.000,Organic Search,1,17.99,1,2017-07-18 01:05:41.000,Organic Search
6676096606002848713-1488732149-1488732149,6676096606002848713-1488732149-1488732149,6676096606002848713,2017-03-05 16:42:29.000,Organic Search,1,20.99,1,2017-03-05 16:42:29.000,Organic Search
5698598746272990860-1476982525-1476982525,5698598746272990860-1476982525-1476982525,5698598746272990860,2016-10-20 16:55:25.000,Organic Search,1,21.99,1,2016-10-20 16:55:25.000,Organic Search
0343104487250705794-1487089142-1487089142,0343104487250705794-1487089142-1487089142,0343104487250705794,2017-02-14 16:19:02.000,Organic Search,1,111.96,2,2017-02-14 16:19:02.000,Organic Search
0343104487250705794-1487132331-1487132331,0343104487250705794-1487089142-1487089142,0343104487250705794,2017-02-15 04:18:51.000,Organic Search,1,240.94,3,2017-02-14 16:19:02.000,Organic Search
8728228319865882103-1489994995-1489994995,8728228319865882103-1489994995-1489994995,8728228319865882103,2017-03-20 07:29:55.000,Organic Search,1,28.99,1,2017-03-20 07:29:55.000,Organic Search
8706346863273192844-1495649762-1495649762,8706346863273192844-1495649762-1495649762,8706346863273192844,2017-05-24 18:16:02.000,Organic Search,1,26.99,1,2017-05-24 18:16:02.000,Organic Search
3776258872363783792-1494031283-1494031283,3776258872363783792-1494028339-1494028339,3776258872363783792,2017-05-06 00:41:23.000,Organic Search,1,204.97,2,2017-05-05 23:52:19.000,Organic Search
0014253006455543633-1487545280-1487545280,0014253006455543633-1487545280-1487545280,0014253006455543633,2017-02-19 23:01:20.000,Organic Search,1,64.99,1,2017-02-19 23:01:20.000,Organic Search
9229825766007048797-1487907362-1487907362,9229825766007048797-1487907362-1487907362,9229825766007048797,2017-02-24 03:36:02.000,Organic Search,1,29.99,1,2017-02-24 03:36:02.000,Organic Search
2548634172843791136-1476803548-1476803548,2548634172843791136-1476803548-1476803548,2548634172843791136,2016-10-18 15:12:28.000,Organic Search,1,105.99,1,2016-10-18 15:12:28.000,Organic Search
2548634172843791136-1479942104-1479942104,2548634172843791136-1476803548-1476803548,2548634172843791136,2016-11-23 23:01:44.000,Organic Search,1,19.99,2,2016-10-18 15:12:28.000,Organic Search
6414469815060591671-1500927422-1500927422,6414469815060591671-1470944335-1470944335,6414469815060591671,2017-07-24 20:17:02.000,Referral,1,61.17,1,2016-08-11 19:38:55.000,Organic Search
9027926305196111055-1478562301-1478562301,9027926305196111055-1477947025-1477947025,9027926305196111055,2016-11-07 23:45:01.000,Organic Search,1,58.99,1,2016-10-31 20:50:25.000,Paid Search
7545000103569508809-1496541493-1496541493,7545000103569508809-1496541493-1496541493,7545000103569508809,2017-06-04 01:58:13.000,Referral,1,13.98,3,2017-06-04 01:58:13.000,Referral
7463172420271311409-1494400075-1494400075,7463172420271311409-1494400075-1494400075,7463172420271311409,2017-05-10 07:07:55.000,Direct,1,280.66,7,2017-05-10 07:07:55.000,Direct
7463172420271311409-1496206181-1496206181,7463172420271311409-1494400075-1494400075,7463172420271311409,2017-05-31 04:49:41.000,Direct,1,568.25,8,2017-05-10 07:07:55.000,Direct
5128888224452873031-1471885965-1471885965,5128888224452873031-1470259805-1470259805,5128888224452873031,2016-08-22 17:12:45.000,Referral,1,731.26,1,2016-08-03 21:30:05.000,Referral
236902697327333068-1492718317-1492718317,236902697327333068-1492612393-1492612393,236902697327333068,2017-04-20 19:58:37.000,Referral,1,142.58,1,2017-04-19 14:33:13.000,Referral
1916023905118162049-1497204688-1497204688,1916023905118162049-1497204688-1497204688,1916023905118162049,2017-06-11 18:11:28.000,Referral,1,13.79,3,2017-06-11 18:11:28.000,Referral
1916023905118162049-1498401064-1498401064,1916023905118162049-1497204688-1497204688,1916023905118162049,2017-06-25 14:31:04.000,Referral,1,19.31,4,2017-06-11 18:11:28.000,Referral
3783478137758293911-1496881893-1496881893,3783478137758293911-1496881893-1496881893,3783478137758293911,2017-06-08 00:31:33.000,Paid Search,1,26.19,1,2017-06-08 00:31:33.000,Paid Search
7548511681521037018-1493670963-1493670963,7548511681521037018-1493670963-1493670963,7548511681521037018,2017-05-01 20:36:03.000,Referral,1,318.25,2,2017-05-01 20:36:03.000,Referral
7548511681521037018-1495653688-1495653688,7548511681521037018-1493670963-1493670963,7548511681521037018,2017-05-24 19:21:28.000,Referral,1,135.71,3,2017-05-01 20:36:03.000,Referral
9089051012648902020-1481048126-1481048126,9089051012648902020-1480462826-1480462826,9089051012648902020,2016-12-06 18:15:26.000,Referral,1,160.16,1,2016-11-29 23:40:26.000,Referral
833073323421806487-1494860893-1494860893,833073323421806487-1494860893-1494860893,833073323421806487,2017-05-15 15:08:13.000,Referral,1,45.79,1,2017-05-15 15:08:13.000,Referral
3388245352087757208-1476496773-1476496773,3388245352087757208-1476163253-1476163253,3388245352087757208,2016-10-15 01:59:33.000,Organic Search,1,11.79,1,2016-10-11 05:20:53.000,Paid Search
5021888768610000663-1500477606-1500477606,5021888768610000663-1500477606-1500477606,5021888768610000663,2017-07-19 15:20:06.000,Referral,1,37.67,1,2017-07-19 15:20:06.000,Referral
0693664182055359688-1493738790-1493738790,0693664182055359688-1493738790-1493738790,0693664182055359688,2017-05-02 15:26:30.000,Direct,1,56.78,1,2017-05-02 15:26:30.000,Direct
6105491009859424939-1481582231-1481582231,6105491009859424939-1481582231-1481582231,6105491009859424939,2016-12-12 22:37:11.000,Paid Search,1,43.98,1,2016-12-12 22:37:11.000,Paid Search
7256432076983849562-1478590990-1478592008,7256432076983849562-1477367509-1477367509,7256432076983849562,2016-11-08 08:00:08.000,Referral,1,437.91,1,2016-10-25 03:51:49.000,Organic Search
0928427495961753778-1481070401-1481070401,0928427495961753778-1479925758-1479925758,0928427495961753778,2016-12-07 00:26:41.000,Direct,1,602.65,1,2016-11-23 18:29:18.000,Direct
1167024322256715151-1483658331-1483658331,1167024322256715151-1483658331-1483658331,1167024322256715151,2017-01-05 23:18:51.000,Direct,1,16.99,1,2017-01-05 23:18:51.000,Direct
3296487568107567712-1481767892-1481767892,3296487568107567712-1481767892-1481767892,3296487568107567712,2016-12-15 02:11:32.000,Direct,1,30.98,1,2016-12-15 02:11:32.000,Direct
689752308200679975-1486182517-1486182517,689752308200679975-1486182517-1486182517,689752308200679975,2017-02-04 04:28:37.000,Organic Search,1,22.99,1,2017-02-04 04:28:37.000,Organic Search
651435875392157361-1482180534-1482180534,651435875392157361-1482180534-1482180534,651435875392157361,2016-12-19 20:48:54.000,Referral,1,51.57,2,2016-12-19 20:48:54.000,Referral
